"기준_년분기_코드","서울시_코드","서울시_코드_명","서비스_업종_코드","서비스_업종_코드_명","당월_매출_금액","당월_매출_건수","주중_매출_금액","주말_매출_금액","월요일_매출_금액","화요일_매출_금액","수요일_매출_금액","목요일_매출_금액","금요일_매출_금액","토요일_매출_금액","일요일_매출_금액","시간대_00~06_매출_금액","시간대_06~11_매출_금액","시간대_11~14_매출_금액","시간대_14~17_매출_금액","시간대_17~21_매출_금액","시간대_21~24_매출_금액","남성_매출_금액","여성_매출_금액","연령대_10_매출_금액","연령대_20_매출_금액","연령대_30_매출_금액","연령대_40_매출_금액","연령대_50_매출_금액","연령대_60_이상_매출_금액","주중_매출_건수","주말_매출_건수","월요일_매출_건수","화요일_매출_건수","수요일_매출_건수","목요일_매출_건수","금요일_매출_건수","토요일_매출_건수","일요일_매출_건수","시간대_건수~06_매출_건수","시간대_건수~11_매출_건수","시간대_건수~14_매출_건수","시간대_건수~17_매출_건수","시간대_건수~21_매출_건수","시간대_건수~24_매출_건수","남성_매출_건수","여성_매출_건수","연령대_10_매출_건수","연령대_20_매출_건수","연령대_30_매출_건수","연령대_40_매출_건수","연령대_50_매출_건수","연령대_60_이상_매출_건수"
"20242","11","서울시","CS300036","조명용품","408437106992","3561322","382674477682","25762629310","96501761492","79177434605","56842185731","70813238431","79339857423","21241840315","4520788995","962965111","104707750672","122865450959","148252695896","31476715009","171529345","226250997866","85489859663","11121993","5423678144","26539949154","78807917009","119845454169","81112949919","3105324","455998","685843","635064","576410","577720","630287","369467","86531","10466","949874","1054643","1140668","403989","1682","2030210","781858","661","82283","315008","497760","840122","1076306"
"20242","11","서울시","CS300035","인테리어","61081520828","883487","52189665487","8891855341","13401249992","10535943968","8890560837","8998482728","10363427962","7585028490","1306826851","379695306","18009695222","15836678866","18966708640","6666576202","1222166592","29451214984","21506479214","27069254","1102163645","7610435459","8226796717","15334177924","18656818364","729401","154086","147689","146898","139031","141589","154194","124957","29129","2637","259234","242712","247955","127517","3432","475192","281278","2196","25328","90987","112817","203215","321837"
"20242","11","서울시","CS300033","철물점","49832028010","1367007","42887933156","6944094854","8943765290","9638577994","7201263622","9106703050","7997623200","5932445322","1011649532","34851083","15481198614","13686542317","15146055855","5340917669","142462472","25602063792","12026273570","4975712","774415667","4664060480","5218193272","11942765846","15023883224","1145686","221321","235661","235267","210156","228269","236333","176190","45131","1509","404741","379158","379133","200704","1762","753257","290034","560","41128","158467","170443","281048","391631"
"20242","11","서울시","CS300032","가전제품","257480308697","621866","167304662946","90175645751","42263740961","29465489545","30975268189","31301734962","33298429289","46773858274","43401787477","156651","20050259180","68002509340","96515393279","72528372492","383617755","132312434477","120622372913","50923009","11250761458","51881587031","61496396043","63405153244","64849986600","395447","226419","89584","67150","79821","76242","82650","112873","113546","26","45372","162465","216896","194287","2820","351731","255904","1025","32762","125582","125310","146925","176035"
"20242","11","서울시","CS300031","가구","155805153225","428284","103529675359","52275477866","18832185391","19215442530","25729286054","18410821826","21341939558","29871751049","22403726817","97290482","10719138152","43869791561","70350357117","30637463281","131112632","67986282420","73547292224","13483024","5865590717","33038744582","27429975681","38421717602","36753943959","311216","117068","58459","63443","61614","64017","63683","70586","46482","754","47545","131416","161582","84346","2641","145420","241952","720","35979","102127","77580","83956","86954"
"20242","11","서울시","CS300029","애완동물","11881439319","340708","8028651086","3852788233","1535436542","1515383577","1739856466","1599960346","1638014155","2013379950","1839408283","40707556","677746495","2733189145","4177357382","3795463513","456975228","4974859395","6613496562","55640895","1279000080","2151986937","2260774104","2601150580","3239932583","239756","100952","47506","47095","47117","48170","49868","55958","44994","2123","21930","77204","100061","122807","16583","134256","203345","1797","34794","60243","62137","89060","89570"
"20242","11","서울시","CS300028","화초","83920025014","2096565","65873217690","18046807324","12987827591","13436209191","15291725378","11023288810","13134166720","11728689172","6318118152","486207607","15141759237","22854450584","24237822695","19149772331","2050012560","29289402285","34196352653","447518123","6928558574","13585935179","12984663825","14860780220","14677852098","1578451","518114","268577","342096","395466","253302","319010","323225","194889","8174","247080","577329","597324","612343","54315","782528","1098303","27514","312724","456740","366386","361860","355511"
"20242","11","서울시","CS300027","섬유제품","37098475313","394230","30211323477","6887151836","5022579031","6661775177","5204315418","7046071875","6276581976","4897798014","1989353822","11724252","4991716476","12863642207","13491032904","5653547101","86812373","12666376319","21317460344","11333065","547287068","3371122796","4186301976","10036243126","15831405120","316288","77942","61609","64945","60630","64034","65070","51446","26496","69","49781","128972","142645","72029","734","139272","222307","289","10489","35381","41548","99874","173988"
"20242","11","서울시","CS300026","완구","27303993433","1480802","15257854273","12046139160","2325442679","2268021682","4357406226","2433391991","3873591695","6450892745","5595246415","3930616","1307266697","6172719726","10055482278","8950708617","813885499","15781670983","9688470139","268308415","3781121595","7272960779","7983840006","2930664485","3233268434","800943","679859","134253","133930","175147","159371","198242","372870","306989","54","39743","276033","514935","618788","31249","627661","848901","45886","553536","426459","299563","84679","66449"
"20242","11","서울시","CS300025","자전거 및 기타운송장비","46384303076","319525","28218415956","18165887120","3467938887","4406624145","7053554434","5076840265","8213458225","10820439933","7345447187","2782167","2401100518","11125067406","18357070491","14407582082","90700412","32565399242","10559609602","73501942","1778162136","8584219899","14163812054","9028817320","9497010715","208452","111073","35328","35838","45061","44471","47754","63100","47973","77","26754","93625","110747","87839","483","230286","73821","3696","15416","47971","87408","73399","76252"
"20242","11","서울시","CS300024","운동/경기용품","224025846131","1755421","152201864650","71823981481","29198407234","32481744151","28169154312","26726185097","35626373856","40030928471","31793053010","823348067","15813327536","61160536894","77607741499","62760807165","5860084970","122870102277","73707038025","1137293090","18784437383","37883571433","50652681014","46641316312","41477806031","1109923","645498","202148","208741","232751","215218","251065","348953","296545","30840","137271","455483","562566","496913","72348","1066362","617538","33527","229962","315695","388690","355151","360885"
"20242","11","서울시","CS300022","화장품","357167887712","4254630","295073964241","62093923471","54032368800","62557113622","53496096669","57871441837","67116943313","38842028888","23251894583","2828356232","33683355040","98904150234","120687896005","88048847846","13015282355","113632475176","225791321129","1053229787","37255194846","71728269579","81925052213","80007227534","67445554753","3050074","1204556","559575","602277","587159","611741","689322","704313","500243","42836","386202","1070752","1308556","1245868","200416","1258214","2921948","45873","825138","870543","689772","751213","997564"
"20242","11","서울시","CS300021","문구","283059460593","10015216","259516544580","23542916013","50782393496","52620197454","45132860217","52310341504","58670751909","15125213865","8417702148","160145597","46140297731","95635641891","103828124426","36113418872","1181832076","80324773200","55816725750","1639776520","11298103855","17601936858","31811851323","36952214996","36837733810","8245561","1769655","1669175","1687555","1557474","1649886","1681471","1101943","667712","12440","1251923","2937830","3336998","2340534","135491","3729943","4360771","284594","1353837","1582671","2132941","1520784","1215948"
"20242","11","서울시","CS300020","서적","85034695616","1713212","71556361625","13478333991","15982542991","16083692705","10679146368","16746103179","12064876382","7773313597","5705020394","31737456","12650642164","18865108468","36554204282","15608921634","1324081612","33931891634","41878000105","868247382","5955426347","12213890709","23555121625","15687067092","17530138588","1191710","521502","236654","246097","229128","242529","237302","252531","268971","238","178801","432064","568192","486515","47402","701842","966506","53870","222221","289517","515294","376438","210993"
"20242","11","서울시","CS300019","의료기기","292542850378","591659","278807800592","13735049786","54694412317","65311933679","40016607393","55329790623","63455056580","11206207211","2528842575","124422784","41561378655","124136878102","104052738318","22637261951","30170568","214032915227","65512141250","25359164","2477803076","22811042422","62233817177","93001760087","98995274534","510798","80861","105341","109513","83614","102335","109995","56181","24680","458","109320","221202","204652","55735","292","336497","240116","787","14005","51090","87785","134297","288646"
"20242","11","서울시","CS300018","의약품","1673038577511","81587704","1484880919389","188157658122","335807372802","331071330638","236730944153","277168027078","304103244718","160415485408","27742172714","1386540704","378994588854","498726413126","522900806370","261282806400","9747422057","873874939956","784465922275","2425754276","77080130472","244898025213","314942646862","417763093156","601231341627","69120713","12466991","16015353","14265965","11251955","12721922","14865518","10170761","2296230","190947","17825870","21683878","22954195","18018177","914637","38195602","43267206","352802","7274193","15876925","16766872","16850323","24341721"
"20242","11","서울시","CS300017","시계및귀금속","281383114264","690378","225433413137","55949701127","49284501434","44297418347","47544998390","42282557108","42023937858","34711160802","21238540325","212848256","17518717291","80753898491","122073321577","60121798882","702529767","128414444233","126265531095","168243202","18161998453","48621144495","56590809213","64379335468","66758444506","539396","150982","105780","107602","107381","102557","116076","96548","54434","91","41343","206893","274515","162653","4883","264643","368259","3343","73821","154594","131899","126029","143227"
"20242","11","서울시","CS300016","안경","140150196079","1439919","98871758500","41278437579","19485318039","18911209905","20182453016","19321778576","20970998964","25125122437","16153315142","850387","6799564153","35785694633","44636330819","50918135708","2009620379","63001407511","75672102346","931482577","19599263453","26736326323","30479553866","34302831308","26624284438","1053174","386745","203787","206610","206417","205760","230600","229538","157207","183","71047","332023","422008","579129","35529","518543","916273","30095","377203","305706","258991","273370","189448"
"20242","11","서울시","CS300015","가방","57760376652","1563561","38552974084","19207402568","7530856497","5887095060","9320784055","7263063537","8551174935","10148748395","9058654173","5010864","1655343400","13663477074","20547452025","19870877584","2018215705","20373468384","35886368204","244729509","7615800370","14671475762","10210772078","11202106366","12314952493","955558","608003","170194","166965","198512","198156","221731","331811","276192","592","67182","345430","499124","570346","80887","526434","1027259","14276","311711","393773","291279","267052","275609"
"20242","11","서울시","CS300014","신발","125414523977","1414640","93922933784","31491590193","16925327715","24312640006","17772280273","17101297747","17811388043","17940619018","13550971175","197750558","9935155989","46103981077","39188731688","28080403029","1908501636","60767894084","57825125613","380928303","11026348711","19126145913","19057144723","34717450635","34285001414","985150","429490","179791","187584","207869","204221","205685","236580","192910","1786","101207","386768","495170","392693","37016","592963","787522","8913","169451","215824","206862","286346","493087"
"20242","11","서울시","CS300011","일반의류","1861545312991","32448189","1193365206378","668180106613","210752820307","218693078118","260891528764","245411799249","257615979940","363094291328","305085815285","4052906561","57601472649","481147937487","682033722491","589951300065","46757973738","664004204413","1156778031952","6468314421","187606309521","371157698329","378445974522","421650365800","455456890281","21191732","11256457","3687256","3922520","4472376","4424819","4684761","6070413","5186044","50958","2190564","7989691","10471310","10568919","1176747","10974258","21330044","275434","5034998","6953413","6595030","6673052","6772466"
"20242","11","서울시","CS300010","반찬가게","820456162891","32573516","696207099707","124249063184","134996832564","148489440421","134678216013","125773426943","152269183766","92906491904","31342571280","128450089288","215597409583","185857712129","163197783437","85140261661","42212906793","348483244798","343328107198","939662954","29471094289","89929391075","143101337150","188728004032","239641862483","26684663","5888853","5275518","5592922","4943079","5316382","5556762","3611873","2276980","1595579","6941391","10132888","6747281","5952364","1204013","15490723","14808465","232475","3960616","7177996","6236871","6283594","6407619"
"20242","11","서울시","CS300009","청과상","993682411956","38460803","738240365773","255442046183","141928321551","151960903240","135186754187","150873303479","158291083316","161700664473","93741381710","33805569260","254276955456","271527076224","274750371226","144146552134","15175887656","419213879034","516306368025","241670579","19743649410","85834175642","142821881900","219810476349","467068393178","27045140","11415663","5023044","5381906","5306496","5478992","5854702","6840134","4575529","209733","6491289","10800431","12301930","8215133","442287","16157785","21506927","24604","957299","3114553","5874104","9116135","18578053"
"20242","11","서울시","CS300008","수산물판매","1154991803805","17524589","716069468107","438922335698","119945747161","135787095593","154663762547","126429740269","179243122537","275489999440","163432336258","37667221631","226661208008","254290798691","271835512226","337340785113","27196278136","588004014574","404176239210","327046924","48384976466","167109382784","189301553680","200512786797","386544507148","10828098","6696491","1875231","2045220","2239568","2041407","2626672","4127873","2568618","313888","2762071","4315273","4889798","4905276","338283","8670430","7787366","8707","758561","2350505","2765096","3487506","7087427"
"20242","11","서울시","CS300007","육류판매","682096334335","15314369","521901528356","160194805979","97006771278","95742319525","102708348926","101854931168","124589157459","104295171775","55899634204","7691179880","138248018966","165443918945","192299636702","162887630533","15525949309","281585237747","368093075138","206399970","13323979010","73398791366","113215240065","156848636650","292685265818","10863773","4450596","2062224","2073369","2115638","2114131","2498411","2662308","1788288","88873","2032949","3313763","4344839","5267212","266733","6449782","8596475","12297","504742","1691565","2545139","4034350","6258106"
"20242","11","서울시","CS300006","미곡판매","128820160104","2730124","109175416743","19644743361","19022996460","23121057147","22124006304","24328601998","20578754834","16272858090","3371885271","10534606212","44338088714","28535090834","29913224420","14761956914","737193010","47170454053","66080851353","13869973","1262264089","8758603584","12727897994","22754345899","67734323863","2183032","547092","445485","437682","425102","429233","445530","416414","130678","93560","693334","749188","754753","414517","24772","1155125","1470354","1294","44166","163445","309895","592236","1514452"
"20242","11","서울시","CS300004","핸드폰","77287157451","2062650","62027829054","15259328397","13507723024","9893131985","11524351183","12116826386","14985796476","9980264484","5279063913","1635486493","3538360644","16195045933","28826650272","21881620172","5209993937","40182411274","27031823837","321968528","6680804783","10576102383","23940482910","13177304070","12517572431","1593557","469093","324582","302704","311674","300100","354497","286915","182178","37881","125113","469056","613447","658788","158365","983089","1001276","67456","266835","372824","504707","402914","369628"
"20242","11","서울시","CS300003","컴퓨터및주변장치판매","536415239262","9290012","481675187539","54740051723","104401159310","88900204025","80642533552","91574969560","116156321092","32972477221","21767574502","350584753","69807599739","149586838049","223897722119","90057612052","2714882550","226381949761","102630584773","1931453769","31891896208","57795016881","73522414599","114441424019","49432406666","6433517","2856495","1206723","1183940","1135726","1265251","1641877","1520322","1336173","91678","1297811","2660141","2904945","1952349","383088","3743272","4935973","328191","3127575","2207502","1304408","1078768","632846"
"20242","11","서울시","CS300002","편의점","1124340774796","166863982","825213685743","299127089053","158539617985","164997250122","159477619869","165587882570","176611315197","159786326272","139340762781","102789635655","173736934896","168022292340","173383802007","311687780620","194720329278","662842447428","436538804418","15958712716","228300908930","316643490594","236814529012","197388463601","104275146998","124563430","42300552","23999212","25201907","24030297","25059465","26272549","22467455","19833097","14124974","31590169","26816273","25996242","42193493","26142831","100787395","64065936","3805522","37910677","47612443","33171404","27716759","14636556"
